SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
110.670975																					
110.714750																					
110.794725																					
110.805400																					
110.815875																					
110.888100																					
110.905475																					
110.913300																					
110.915700																					
110.941150																					
110.964800																					
110.998350																					
111.025075																					
111.121050																					
111.129825																					
111.296550																					
111.321000																					
111.348950																					
111.380525																					
111.460950																					
112.053800																					
112.468000																					
112.676525																					
112.762650																					
112.850550																					
113.017200																					
113.030300																					
113.038950																					
113.254150																					
113.375450																					
113.383125																					
113.399850																					
113.402750																					
113.556600																					
113.827225																					
114.150725																					
114.161000																					
114.484400																					
114.814925																					
115.073650																					
115.100725																					
115.103675																					
115.126225																					
115.207950																					
115.264350																					
115.504325																					
115.692175																					
115.828900																					
115.840350																					
115.947375																					
115.949750																					
115.978700																					
115.986375																					
116.007400																					
116.014550																					
116.016200																					
116.033125																					
116.036400																					
116.042825																					
116.053275																					
116.067775																					
116.091225																					
116.114325																					
116.132650																					
116.137850																					
116.141800																					
116.144550																					
116.168400																					
116.238175																					
116.363300																					
116.389225																					
116.431475																					
116.435225																					
116.472850																					
116.483875																					
116.708025																					
116.803125																					
116.820775																					
116.825100																					
117.185625																					
117.362350																					
117.407325																					
117.664025																					
117.707675																					
117.736350																					
117.854900																					
117.923100																					
117.952125																					
117.959750																					
117.961825																					
118.003000																					
118.121900																					
118.278550																					
118.371100																					
118.597425																					
118.654475																					
118.824325																					
119.158900																					
119.179175																					
119.198900																					
119.389925																					
119.411675																					
119.427325																					
119.485775																					
119.495550																					
119.501375																					
119.509725																					
119.530975																					
119.542400																					
119.607675																					
119.622150																					
119.665125																					
119.842400																					
119.908150																					
120.008700																					
120.023775																					
120.297750																					
120.310575																					
120.378275																					
120.391400																					
120.421500																					
120.487875																					
120.567250																					
120.592775																					
120.721775																					
120.729800																					
120.771325																					
120.801150																					
120.870225																					
121.269525																					
121.321425																					
121.323275																					
121.337775																					
121.467550																					
121.680050																					
121.853125																					
121.972050																					
122.125825																					
122.240725																					
122.329675																					
122.490000																					
122.514100																					
122.890150																					
122.958400																					
122.960675																					
123.251600																					
123.637725																					
123.676300																					
123.707800																					
